,name,link,caption_top,caption_bottom,local_link,votes
642,Y U No,/Y-U-No,Girls doing duckfaces,y u no see it's not hot?!?!?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,31
643,Y U No,/Y-U-No,Bart Simpson,Y u little,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,31
644,Y U No,/Y-U-No,people reading this,y u read this in asian accent?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,31
645,Y U No,/Y-U-No,00.1% of germ,y u no die?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,31
646,Y U No,/Y-U-No,meme generator y u,"Cannot insert the value NULL into column 'HasAutoSubscribed', table 'MG6.dbo.MgUsers'; column does not allow nulls. INSERT fails.when i try sign up",/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,31
647,Y U No,/Y-U-No,September ended,y u no wake up green day?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,31
648,Y U No,/Y-U-No,Pee,Y u no leave me alone I sleeping,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,31
649,Y U No,/Y-U-No,NSA,y u no find flight 370?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,31
650,Y U No,/Y-U-No,Meme generator,y u no like my memes,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,31
651,Y U No,/Y-U-No,yESterday i found out that kids play minecraft,y u no play roblox instead,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,31
652,Y U No,/Y-U-No,(╯°□°）╯︵ ┻━┻,┬─┬ノ( º _ ºノ)  Y U FLIP MY TABLE?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
653,Y U No,/Y-U-No,"Charlie sheen, if you winning,",y u no have job??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
654,Y U No,/Y-U-No,"Hey Teacher, it's called Winter Break...not ""Winter here's a bunch of shit to do"".",Y U NO UNDERSTAND??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
655,Y U No,/Y-U-No,mOTHERS,Y U NO TELL US WHAT U WANT FOR cHRISTMAS?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
656,Y U No,/Y-U-No,SANTA,Y U NO GAVE ME A REAL POKEMON LIKE I asked YOU ??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
657,Y U No,/Y-U-No,STUDENT WHO RAISES HAND DURING LECTURE TO TELL POINTLESS PERSONAL STORY,y u nO stfu?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
658,Y U No,/Y-U-No,memegenerator,y u delete ALL MY MEMES?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
659,Y U No,/Y-U-No,DRYER,Y U NO GIVE BACK ALL MY SOCKS?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
660,Y U No,/Y-U-No,ROSE from titanic,Y U NO LET JACK on door too?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
661,Y U No,/Y-U-No,"Batman,","y u no funny, y u so serious.",/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
662,Y U No,/Y-U-No,Memegenerator,why you no tell me if someone already made the same meme?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
663,Y U No,/Y-U-No,america,y u no vote ron paul!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
664,Y U No,/Y-U-No,People who add me on facebook,y u no talk to me at school,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
665,Y U No,/Y-U-No,Christians,y u no believe in unicorns too?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
666,Y U No,/Y-U-No,GOOGLE,Y U NO LET ME FINISH,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
667,Y U No,/Y-U-No,people,y u no read this in regular tone?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
668,Y U No,/Y-U-No,(Y U NO SELECT LANGUAGE?),Y U NO SELECT FOR ME,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
669,Y U No,/Y-U-No,Hey woman teacher having sex with underage boy,y u no there when I went to school?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
670,Y U No,/Y-U-No,people,y u no make funny memes,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
671,Y U No,/Y-U-No,AXE shampoo,y u no get me girls,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
672,Y U No,/Y-U-No,memegenerator.net,y u no auto select language?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
673,Y U No,/Y-U-No,MTV,y u no play music?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
674,Y U No,/Y-U-No,Y U No,let me buy your magic bus?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,30
675,Y U No,/Y-U-No,EXAM,Y U NO WRITE YOURSELF,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
676,Y U No,/Y-U-No,SEXY BISH FROM LAST NIGHT,Y U NO SEXY NOW!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
677,Y U No,/Y-U-No,popcorn bag,y u no pop all kernels!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
678,Y U No,/Y-U-No,meme,why u no pronounced memey?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
679,Y U No,/Y-U-No,Christians,Y U NO read Bible?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
680,Y U No,/Y-U-No,bread,y u no have even amount of slices!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
681,Y U No,/Y-U-No,teacher,y u no let me use wikipedia?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
682,Y U No,/Y-U-No,Homework,Y U NO make yourself,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
683,Y U No,/Y-U-No,BLACK HOLE SUN,Y U NO COME?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
684,Y U No,/Y-U-No,Pigs,Y u no leave angry birds alone?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
685,Y U No,/Y-U-No,SLEEP,Y U NO COME,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
686,Y U No,/Y-U-No,Rick Perry,Y U No considerate human being?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
687,Y U No,/Y-U-No,food,y u taste better when mom cooks you?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
688,Y U No,/Y-U-No,THE SIMPSONS,Y U NO EVER GET OLDER?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
689,Y U No,/Y-U-No,radio,y u no say the name of the song,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
690,Y U No,/Y-U-No,alarm clock,y u no STfu!!!!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
691,Y U No,/Y-U-No,Dad,y u no turn on fan when you take a dump,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
692,Y U No,/Y-U-No,Baha men,Y u no tell us who let dogs out?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
693,Y U No,/Y-U-No,girls in booty shorts?!,y u no wear hooker heels and complete the hoe look?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
694,Y U No,/Y-U-No,Rick astley,Y U NO give me up?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
695,Y U No,/Y-U-No,Carly rae jepsen,y u no call me maybe,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
696,Y U No,/Y-U-No,WORLD,Y U NO END?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
697,Y U No,/Y-U-No,SLENDERMAN,Y U NO CHASE FOREVER ALONE GUY,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
698,Y U No,/Y-U-No,.1% of germs,y u no die,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
699,Y U No,/Y-U-No,victoria!!,y u no tell me your secret?!?!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
700,Y U No,/Y-U-No,facebook friends,y u no like this picture???,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,29
701,Y U No,/Y-U-No,SLUTS,Y U SEND NUDES TO EVERYONE BUT ME,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
702,Y U No,/Y-U-No,RAIN!!!!,y u always make traffic jam?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
703,Y U No,/Y-U-No,meme generator!,y u no update faster?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
704,Y U No,/Y-U-No,facebook!!!,y u no let me work on important shit!?!?!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
705,Y U No,/Y-U-No,m.c. hammer,y u no let me touch u??!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
706,Y U No,/Y-U-No,ADULT SWIM,Y U NO HAVE NEW METALOCALYPSE??!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
707,Y U No,/Y-U-No,nike,y u no just do it,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
708,Y U No,/Y-U-No,Facebook,y u no give us timeline choice?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
709,Y U No,/Y-U-No,uGLY PEOPLE,Y U PLAY HARD TO GET WHEN U R ALREADY HARD TO WANT?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
710,Y U No,/Y-U-No,Internet Explorer,y u no obsolete yet?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
711,Y U No,/Y-U-No,Timeline,y u no change to old facebook?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
712,Y U No,/Y-U-No,cartoon network,y u no bring back toonami,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
713,Y U No,/Y-U-No,ORANGE JUICE,Y U NO TASTE GOOD AFTER BRUSHING TEETH,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
714,Y U No,/Y-U-No,Dream Theater,y u no make short songs,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
715,Y U No,/Y-U-No,zombies,y u no eat each other !,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
716,Y U No,/Y-U-No,ENGLAND,Y U NO KEEP BALL,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
717,Y U No,/Y-U-No,,Y U No WRITE ON TOP OF MEME,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
718,Y U No,/Y-U-No,FARTS,Y U NO WAIT TILL HOME,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
719,Y U No,/Y-U-No,m&m's,y u no have eyes like in picture,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
720,Y U No,/Y-U-No,dentist,y u talk to me when i cant respond?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
721,Y U No,/Y-U-No,vacations,y u no longer?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
722,Y U No,/Y-U-No,Mr. and mrs. bieber,y u no use condom?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
723,Y U No,/Y-U-No,Congress,Y U No stop making crappy internet censorship bills?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
724,Y U No,/Y-U-No,99.9% hand sanitizer,y u no add .1%,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
725,Y U No,/Y-U-No,justin bieber,y u no stop singing !!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
726,Y U No,/Y-U-No,sony,why u no show us the actual ps4 console?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
727,Y U No,/Y-U-No,internet people,"y u call spelling ""Grammar""",/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
728,Y U No,/Y-U-No,Liberal Douche Garofalo,y u no stop cluttering up the main page,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
729,Y U No,/Y-U-No,Doctor who,y u no save patients lives,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
730,Y U No,/Y-U-No,"facebook, y do not have",dislike button?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,28
731,Y U No,/Y-U-No,GIRL WITH BIG BOOBS,Y U NO JUMP uP AND DOWN?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
732,Y U No,/Y-U-No,FRIDAY,Y U NO COME FASTER ?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
733,Y U No,/Y-U-No,Y U no,Sleep at night,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
734,Y U No,/Y-U-No,Forever alone guy,y u no use e-harmony?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
735,Y U No,/Y-U-No,modern warfare,y u no change,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
736,Y U No,/Y-U-No,justin bieber,y u no hit PUBERTY?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
737,Y U No,/Y-U-No,woman,y u no show me boobies?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
738,Y U No,/Y-U-No,facebook,y u no add dislike button!?!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
739,Y U No,/Y-U-No,Teacher,Y u no leave kids alone?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
740,Y U No,/Y-U-No,NORWAY,Y U NO EAT MARGARINE?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
741,Y U No,/Y-U-No,Microwave BURRITOS,y u no heat evenly?!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
742,Y U No,/Y-U-No,McDonald's,Y U NO HAVE ONION RINGS??,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
743,Y U No,/Y-U-No,Hey Packers,Y U No Win?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
744,Y U No,/Y-U-No,Memes,Y u so hard to explain to normal people?!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
745,Y U No,/Y-U-No,A.C.T.A,Y U NO respect privacy?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
746,Y U No,/Y-U-No,healthy food,y u no taste good,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
747,Y U No,/Y-U-No,Sara,y u no change relationship status?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
748,Y U No,/Y-U-No,Teacher,Y u give better grade to person who copy me,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
749,Y U No,/Y-U-No,Tofu,Y U No Tasteful?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
750,Y U No,/Y-U-No,Chuck Norris,Y U NO HATE JUSTIN BIEBER?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
751,Y U No,/Y-U-No,"KOOL-AID GUY,",WHY YOU NO USE FRONT DOOR?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
752,Y U No,/Y-U-No,gandalf,y u no let me pass?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
753,Y U No,/Y-U-No,Ted mosby,y u don't tell us how you met your wife ?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
754,Y U No,/Y-U-No,temple run dude,WHY YOU NO GET TIRED,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
755,Y U No,/Y-U-No,TODAY,Y U NO FRIDAY?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
756,Y U No,/Y-U-No,life,y u no come with instructions,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
757,Y U No,/Y-U-No,XBOx live gold,y u no free?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
758,Y U No,/Y-U-No,Pokémon,y u no let me catch u all?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
759,Y U No,/Y-U-No,spongebob,y u no let patrick be dirty dan,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
760,Y U No,/Y-U-No,dollar store,y u no sell gas?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
761,Y U No,/Y-U-No,MOM,Y U NO UNDERSTAND MEMES?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
762,Y U No,/Y-U-No,Manti te'o,Y u no hAve girlfriend?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
763,Y U No,/Y-U-No,People,Y U NO use memes correctly?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
764,Y U No,/Y-U-No,that face you pull when...,your sister gets the tv remote first,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,27
765,Y U No,/Y-U-No,apple,y u no use flash?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
766,Y U No,/Y-U-No,period,y u exist,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
767,Y U No,/Y-U-No,Downloading at 0kb/S,"leechers, y u no seed!?",/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
768,Y U No,/Y-U-No,Sex with boyfriend,y u no last more than 30 seconds?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
769,Y U No,/Y-U-No,German kezboard,z u no qwertz,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
770,Y U No,/Y-U-No,INTERNET EXPLORER,Y U NO CLOSE,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
771,Y U No,/Y-U-No,chuck norris,y u no... never mind,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
772,Y U No,/Y-U-No,GLOBAL WARMING,Y U NO WARM ME IN WINTER?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
773,Y U No,/Y-U-No,UNo,y uno?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
774,Y U No,/Y-U-No,bad music;,y u no leave my mind.,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
775,Y U No,/Y-U-No,CANNIBAL,Y U NO EAT YOURSELF,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
776,Y U No,/Y-U-No,Dora,y u no kill swiper?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
777,Y U No,/Y-U-No,People in village,y m c a ?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
778,Y U No,/Y-U-No,Jesus,why you no take the wheel?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
779,Y U No,/Y-U-No,PEETa,y u no hand katniss bread,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
780,Y U No,/Y-U-No,anthony davis,y u no shave,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
781,Y U No,/Y-U-No,LOUIE,Y U NO FINISH YOUR SLICE OF PIZZA?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
782,Y U No,/Y-U-No,eminem,y u no afraid?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
783,Y U No,/Y-U-No,Skyrim GUARDS,y U NO HAVE KNEE PROTECTION???,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
784,Y U No,/Y-U-No,every other language,y u give inanimate objects gender?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
785,Y U No,/Y-U-No,Cotton eyed joe,y u no tell us where you go,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
786,Y U No,/Y-U-No,Teen moms,Y U NO USE BIG OL BOX OF CONDOMS,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
787,Y U No,/Y-U-No,"""Y U NO SELECT LANGUAGE?""",Y U NO SPEAK ENGLISH,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
788,Y U No,/Y-U-No,bullies,y u no see that harassement not funny?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
789,Y U No,/Y-U-No,Ketuchup,y u fart on my fries,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
790,Y U No,/Y-U-No,GREENLAND,Y U NO GREEN,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
791,Y U No,/Y-U-No,prairie dogs,y u no fetch stick,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,26
792,Y U No,/Y-U-No,Highest rated memes,Y U NO Funny?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
793,Y U No,/Y-U-No,keygen music,y u no stop playing?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
794,Y U No,/Y-U-No,I gave u money,y U no sex,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
795,Y U No,/Y-U-No,Y U No guy,Why U NO get rid of pink spot in between arms?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
796,Y U No,/Y-U-No,Pokemon,y u no 150 anymore?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
797,Y U No,/Y-U-No,AM NOT GAY,Y U NO BELIVE,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
798,Y U No,/Y-U-No,Scotty?,Y U Don'T know?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
799,Y U No,/Y-U-No,college,y u no let me sleep?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
800,Y U No,/Y-U-No,fast food soda,y u no have less ice,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
801,Y U No,/Y-U-No,OLD FRIEND,Y U SO SHY?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
802,Y U No,/Y-U-No,DEVELOPER,Y U NO TEST BEFORE COMMIT?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
803,Y U No,/Y-U-No,meme population,y u no vote me up!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
804,Y U No,/Y-U-No,BLACK HOLE SUN,Y U NO COME!?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
805,Y U No,/Y-U-No,Idiots,Y U NO PARK PROPERLY?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
806,Y U No,/Y-U-No,Professor,Y u Think ur class is only one?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
807,Y U No,/Y-U-No,weather man,y u lie to me,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
808,Y U No,/Y-U-No,bro,y u no come at me?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
809,Y U No,/Y-U-No,Underwear,Y u no stay out of crack,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
810,Y U No,/Y-U-No,Cops,Y U No Eat Donuts like movies?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
811,Y U No,/Y-U-No,90's,Y u no comeback?!,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
812,Y U No,/Y-U-No,after sex pee,y u no go straight,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
813,Y U No,/Y-U-No,judge judy,y u no let me talk,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
814,Y U No,/Y-U-No,CRUSH,Y U NO DATE ME,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
815,Y U No,/Y-U-No,mcdonalds,y u no make krabby pattys,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
816,Y U No,/Y-U-No,Taco Bell,Why y NO Sell Choco Taco,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
817,Y U No,/Y-U-No,America,Y U NO USE METRIC,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
818,Y U No,/Y-U-No,ELBOW,Y U NO LET ME KISS U?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
819,Y U No,/Y-U-No,math,y u no stop having problems?,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
820,Y U No,/Y-U-No,hot pocket,y u no cook evenly,/u/as3ek/github/reversible-meme/data/images/Y-U-No.png,25
